GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:28442572		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0032048	cardiolipin metabolic process	ECO:0000314	IDA	PMID:28442572		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002641	9606	InterPro		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0032048	cardiolipin metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K1N1|ensembl:ENSMUSP00000043286	9606	Ensembl		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0043651	linoleic acid metabolic process	ECO:0000314	IDA	PMID:15695510		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0046338	phosphatidylethanolamine catabolic process	ECO:0000314	IDA	PMID:15695510		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:10833412		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:15695510		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000314	IDA	PMID:10744668		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0034638	phosphatidylcholine catabolic process	ECO:0000314	IDA	PMID:15695510		9606	UniProt		P
UniProtKB	Q9NP80	PNPLA8	involved_in	GO:0001516	prostaglandin biosynthetic process	ECO:0000314	IDA	PMID:15695510		9606	UniProt	has_output(CHEBI:15551)	P
UniProtKB	Q9NPA3	MID1IP1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NPH0	ACP6	involved_in	GO:2001311	lysobisphosphatidic acid metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN007514979|UniProtKB:Q9NPH0	9606	GO_Central		P
UniProtKB	Q9NPH0	ACP6	involved_in	GO:2001311	lysobisphosphatidic acid metabolic process	ECO:0000314	IDA	PMID:23807634		9606	UniProt		P
UniProtKB	Q9NPH0	ACP6	involved_in	GO:0006644	phospholipid metabolic process	ECO:0000315	IMP	PMID:10506173		9606	UniProt		P
UniProtKB	Q9NPH0	ACP6	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NPH0	ACP6	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1483166		9606	Reactome		P
UniProtKB	Q9NPJ3	ACOT13	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NR19	ACSS2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NR19	ACSS2	involved_in	GO:0008610	lipid biosynthetic process	ECO:0000315	IMP	PMID:10843999		9606	UniProt		P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0016125	sterol metabolic process	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000176310|PANTHER:PTN001209376|PomBase:SPAC19A8.04|RGD:2481|SGD:S000001049|SGD:S000004617|TAIR:locus:2027312|UniProtKB:P9WPP9	9606	GO_Central		P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0042573	retinoic acid metabolic process	ECO:0000314	IDA	PMID:22020119		9606	UniProt		P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0034653	retinoic acid catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V7X8|ensembl:ENSRNOP00000020505	9606	Ensembl		P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0034653	retinoic acid catabolic process	ECO:0000314	IDA	PMID:10823918		9606	BHF-UCL		P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0006629	lipid metabolic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028591	9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0042759	long-chain fatty acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004377481|UniProtKB:O06769	9606	GO_Central		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046512	sphingosine biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1859310|PANTHER:PTN004377481|RGD:69410|UniProtKB:O06769|UniProtKB:Q9NR71	9606	GO_Central		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0039774|MGI:MGI:1859310|PANTHER:PTN004377481|RGD:69410|UniProtKB:O06769|UniProtKB:Q9NR71	9606	GO_Central		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000314	IDA	PMID:17475390		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000314	IDA	PMID:16229686		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000314	IDA	PMID:17475390		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006670	sphingosine metabolic process	ECO:0000314	IDA	PMID:16229686		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006670	sphingosine metabolic process	ECO:0000314	IDA	PMID:17475390		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006670	sphingosine metabolic process	ECO:0000314	IDA	PMID:26190575		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006672	ceramide metabolic process	ECO:0000314	IDA	PMID:26190575		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046512	sphingosine biosynthetic process	ECO:0000315	IMP	PMID:30154232		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000315	IMP	PMID:11278489		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000315	IMP	PMID:15946935		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000315	IMP	PMID:10781606		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000315	IMP	PMID:30154232		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000315	IMP	PMID:19345744		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006670	sphingosine metabolic process	ECO:0000315	IMP	PMID:15946935		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006670	sphingosine metabolic process	ECO:0000315	IMP	PMID:10781606		9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006823	9606	InterPro		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006665	sphingolipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0746	9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046512	sphingosine biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHE3|ensembl:ENSMUSP00000157424	9606	Ensembl		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHE3|ensembl:ENSMUSP00000157424	9606	Ensembl		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0046514	ceramide catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHE3|ensembl:ENSMUSP00000157424	9606	Ensembl		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006665	sphingolipid metabolic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00222	9606	UniProt		P
UniProtKB	Q9NR71	ASAH2	involved_in	GO:0006672	ceramide metabolic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028785	9606	UniProt		P
UniProtKB	Q9NRR6	INPP5E	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1927753|PANTHER:PTN002927572	9606	GO_Central		P
UniProtKB	Q9NRR6	INPP5E	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000300	9606	InterPro		P
UniProtKB	Q9NRR6	INPP5E	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NRR6	INPP5E	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1660514		9606	Reactome		P
UniProtKB	Q9NRR6	INPP5E	involved_in	GO:0046488	phosphatidylinositol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JII1|ensembl:ENSMUSP00000119485	9606	Ensembl		P
UniProtKB	Q9NRR6	INPP5E	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JII1|ensembl:ENSMUSP00000119485	9606	Ensembl		P
UniProtKB	Q9NRX5	SERINC1	involved_in	GO:0006658	phosphatidylserine metabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7TNK0	9606	HGNC-UCL		P
UniProtKB	Q9NRX5	SERINC1	involved_in	GO:0006665	sphingolipid metabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7TNK0	9606	HGNC-UCL		P
UniProtKB	Q9NRX5	SERINC1	involved_in	GO:0006658	phosphatidylserine metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029557	9606	InterPro		P
UniProtKB	Q9NRX5	SERINC1	involved_in	GO:0006665	sphingolipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029557	9606	InterPro		P
UniProtKB	Q9NRX5	SERINC1	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	Q9NRX5	SERINC1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NRY6	PLSCR3	involved_in	GO:0032049	cardiolipin biosynthetic process	ECO:0000315	IMP	PMID:16939411		9606	UniProt		P
UniProtKB	Q9NRZ5	AGPAT4	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	Q9NRZ5	AGPAT4	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NRZ5	AGPAT4	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1483166		9606	Reactome		P
UniProtKB	Q9NRZ5	AGPAT4	involved_in	GO:0006644	phospholipid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K4X7|ensembl:ENSMUSP00000024594	9606	Ensembl		P
UniProtKB	Q9NRZ5	AGPAT4	involved_in	GO:0016024	CDP-diacylglycerol biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00557	9606	UniProt		P
UniProtKB	Q9NRZ5	AGPAT4	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000303	NAS	PMID:15367102		9606	UniProt		P
UniProtKB	Q9NRZ7	AGPAT3	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	Q9NRZ7	AGPAT3	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NRZ7	AGPAT3	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1483166		9606	Reactome		P
UniProtKB	Q9NRZ7	AGPAT3	involved_in	GO:0016024	CDP-diacylglycerol biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00557	9606	UniProt		P
UniProtKB	Q9NRZ7	AGPAT3	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000303	NAS	PMID:15367102		9606	UniProt		P
UniProtKB	Q9NSE2	CISH	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0020622|PANTHER:PTN000806614|UniProtKB:P23727	9606	GO_Central		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0036153	triglyceride acyl-chain remodeling	ECO:0000314	IDA	PMID:24511104		9606	CACAO		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0019433	triglyceride catabolic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036449|MGI:MGI:1914103|MGI:MGI:2151796|PANTHER:PTN000274414|UniProtKB:Q9NST1	9606	GO_Central		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0016042	lipid catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033562	9606	InterPro		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0019433	triglyceride catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039185	9606	InterPro		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002641	9606	InterPro		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0036155	acylglycerol acyl-chain remodeling	ECO:0000304	TAS	Reactome:R-HSA-1482883		9606	Reactome		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0019432	triglyceride biosynthetic process	ECO:0000314	IDA	PMID:22560221		9606	BHF-UCL		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0019433	triglyceride catabolic process	ECO:0000314	IDA	PMID:22560221		9606	BHF-UCL	has_input(CHEBI:53753)	P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0006650	glycerophospholipid metabolic process	ECO:0000314	IDA	PMID:22560221		9606	BHF-UCL		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000314	IDA	PMID:22560221		9606	BHF-UCL	has_input(CHEBI:132742)	P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0001676	long-chain fatty acid metabolic process	ECO:0000314	IDA	PMID:22560221		9606	BHF-UCL	has_input(CHEBI:132742),has_input(CHEBI:15534)|has_input(CHEBI:132742),has_input(CHEBI:15530)|has_input(CHEBI:132742),has_input(CHEBI:15514)|has_input(CHEBI:132742),has_input(CHEBI:15525)	P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0019432	triglyceride biosynthetic process	ECO:0000314	IDA	PMID:15364929		9606	UniProt		P
UniProtKB	Q9NST1	PNPLA3	involved_in	GO:0019433	triglyceride catabolic process	ECO:0000314	IDA	PMID:15364929		9606	UniProt		P
UniProtKB	Q9NTJ5	SACM1L	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0283500|MGI:MGI:2141867|PANTHER:PTN000127780|RGD:69223|SGD:S000001695|UniProtKB:Q9NTJ5|UniProtKB:Q9Y2H2	9606	GO_Central		P
UniProtKB	Q9NTJ5	SACM1L	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000314	IDA	PMID:24209621		9606	UniProt		P
UniProtKB	Q9NTJ5	SACM1L	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NTJ5	SACM1L	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1483248		9606	Reactome		P
UniProtKB	Q9NTJ5	SACM1L	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1660514		9606	Reactome		P
UniProtKB	Q9NTJ5	SACM1L	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028655	9606	UniProt		P
UniProtKB	Q9NTX5	ECHDC1	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:94871|PANTHER:PTN000941828|RGD:61892|RGD:69330|UniProtKB:P30084	9606	GO_Central		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0006506	GPI anchor biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0265174|PANTHER:PTN000279676|SGD:S000000208|UniProtKB:Q9NUD9	9606	GO_Central		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0006506	GPI anchor biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007315	9606	InterPro		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0006506	GPI anchor biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0337	9606	UniProt		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0016254	preassembly of GPI anchor in ER membrane	ECO:0000304	TAS	Reactome:R-HSA-162710		9606	Reactome		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0006506	GPI anchor biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00196	9606	UniProt		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0006506	GPI anchor biosynthetic process	ECO:0000316	IGI	PMID:15720390	UniProtKB:P38211	9606	UniProt		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0006506	GPI anchor biosynthetic process	ECO:0000316	IGI	PMID:15623507	UniProtKB:P38211	9606	UniProt		P
UniProtKB	Q9NUD9	PIGV	involved_in	GO:0006506	GPI anchor biosynthetic process	ECO:0000315	IMP	PMID:15623507		9606	UniProt		P
UniProtKB	Q9NUJ7	PLCXD1	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017946	9606	InterPro		P
UniProtKB	Q9NUQ2	AGPAT5	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	Q9NUQ2	AGPAT5	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NUQ2	AGPAT5	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1483166		9606	Reactome		P
UniProtKB	Q9NUQ2	AGPAT5	involved_in	GO:0006639	acylglycerol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D1E8|ensembl:ENSMUSP00000117025	9606	Ensembl		P
UniProtKB	Q9NUQ2	AGPAT5	involved_in	GO:0016024	CDP-diacylglycerol biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00557	9606	UniProt		P
UniProtKB	Q9NUQ2	AGPAT5	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000303	NAS	PMID:15367102		9606	UniProt		P
UniProtKB	Q9NUV7	SPTLC3	acts_upstream_of_or_within	GO:0046520	sphingoid biosynthetic process	ECO:0000314	IDA	PMID:19648650		9606	MGI		P
UniProtKB	Q9NUV7	SPTLC3	involved_in	GO:0046512	sphingosine biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:108074|PANTHER:PTN000343811|TAIR:locus:2171731|UniProtKB:O15270|UniProtKB:Q9NUV7	9606	GO_Central		P
UniProtKB	Q9NUV7	SPTLC3	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:108074|PANTHER:PTN000343811|UniProtKB:O15270	9606	GO_Central		P
UniProtKB	Q9NUV7	SPTLC3	involved_in	GO:0030148	sphingolipid biosynthetic process	ECO:0000304	TAS	PMID:19416851		9606	UniProt		P
UniProtKB	Q9NUV7	SPTLC3	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NUV7	SPTLC3	involved_in	GO:0006665	sphingolipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0746	9606	UniProt		P
UniProtKB	Q9NUV7	SPTLC3	involved_in	GO:0046512	sphingosine biosynthetic process	ECO:0000314	IDA	PMID:19416851		9606	ComplexPortal		P
UniProtKB	Q9NUV7	SPTLC3	involved_in	GO:0006665	sphingolipid metabolic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00222	9606	UniProt		P
UniProtKB	Q9NUZ1	ACOXL	involved_in	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	ECO:0000318	IBA	PMID:21873635	FB:FBgn0027572|PANTHER:PTN000097533|RGD:619757|RGD:69245|UniProtKB:Q15067|UniProtKB:Q99424|WB:WBGene00008564|WB:WBGene00008565	9606	GO_Central		P
UniProtKB	Q9NUZ1	ACOXL	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012258	9606	InterPro		P
UniProtKB	Q9NUZ1	ACOXL	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002655	9606	InterPro		P
UniProtKB	Q9NVF9	ETNK2	involved_in	GO:0006646	phosphatidylethanolamine biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2443760|PANTHER:PTN000503516|SGD:S000002554|SGD:S000004123|UniProtKB:P35790|UniProtKB:Q9HBU6|UniProtKB:Q9Y259	9606	GO_Central		P
UniProtKB	Q9NVF9	ETNK2	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	Q9NVF9	ETNK2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NVF9	ETNK2	involved_in	GO:0006646	phosphatidylethanolamine biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A7MCT6|ensembl:ENSMUSP00000114272	9606	Ensembl		P
UniProtKB	Q9NVF9	ETNK2	involved_in	GO:0006646	phosphatidylethanolamine biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00558	9606	UniProt		P
UniProtKB	Q9NVV5	AIG1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NVV5	AIG1	involved_in	GO:0042758	long-chain fatty acid catabolic process	ECO:0000315	IMP	PMID:27018888		9606	UniProt	has_input(CHEBI:84425)	P
UniProtKB	Q9NWW5	CLN6	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000315	IMP	PMID:16857350		9606	UniProt		P
UniProtKB	Q9NWW5	CLN6	involved_in	GO:0001573	ganglioside metabolic process	ECO:0000315	IMP	PMID:16857350		9606	UniProt		P
UniProtKB	Q9NWW9	PLAAT2	involved_in	GO:0070292	N-acylphosphatidylethanolamine metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1913977|PANTHER:PTN004448296|RGD:1308376|UniProtKB:P53816|UniProtKB:Q96KN8|UniProtKB:Q9HDD0|UniProtKB:Q9NWW9|UniProtKB:Q9UL19	9606	GO_Central		P
UniProtKB	Q9NWW9	PLAAT2	involved_in	GO:0070292	N-acylphosphatidylethanolamine metabolic process	ECO:0000314	IDA	PMID:22825852		9606	UniProt		P
UniProtKB	Q9NWW9	PLAAT2	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	Q9NWW9	PLAAT2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q9NWW9	PLAAT2	involved_in	GO:0036152	phosphatidylethanolamine acyl-chain remodeling	ECO:0000304	TAS	Reactome:R-HSA-1482839		9606	Reactome		P
UniProtKB	Q9NX62	BPNT2	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020550	9606	InterPro		P
UniProtKB	Q9NXB9	ELOVL2	involved_in	GO:0042761	very long-chain fatty acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0037762|FB:FBgn0260942|MGI:MGI:1195976|MGI:MGI:1858960|PANTHER:PTN000125390|RGD:620583|SGD:S000000630|SGD:S000004364|TAIR:locus:2081116|UniProtKB:A1L3X0|UniProtKB:Q9BW60|UniProtKB:Q9GZR5|UniProtKB:Q9HB03|UniProtKB:Q9NXB9|UniProtKB:Q9NYP7|ZFIN:ZDB-GENE-030131-7672|ZFIN:ZDB-GENE-040407-2|ZFIN:ZDB-GENE-040426-1767|ZFIN:ZDB-GENE-060421-5612	9606	GO_Central		P
UniProtKB	Q9NXB9	ELOVL2	involved_in	GO:0019367	fatty acid elongation, saturated fatty acid	ECO:0000318	IBA	PMID:21873635	FB:FBgn0260960|MGI:MGI:1195976|PANTHER:PTN000125390|RGD:620585|UniProtKB:A1L3X0|UniProtKB:Q9BW60|UniProtKB:Q9GZR5|UniProtKB:Q9H5J4|UniProtKB:Q9HB03	9606	GO_Central		P
